"date","date_frac","m.y","country","code","cases"
2016-06-01,2016.41616220803,"Jun.16","Brazil","BRA",55580
2016-07-01,2016.49829948593,"Jul.16","Brazil","BRA",82228
2016-08-01,2016.58317467309,"Aug.16","Brazil","BRA",87428
2016-09-01,2016.66804986025,"Sep.16","Brazil","BRA",128674
2016-10-01,2016.75018713815,"Oct.16","Brazil","BRA",87428
2016-11-01,2016.83506232531,"Nov.16","Brazil","BRA",20185
2016-12-01,2016.91719960321,"Dec.16","Brazil","BRA",27311
2017-02-01,2017.08487518716,"Feb.17","Brazil","BRA",3754
2017-03-01,2017.16153664654,"Mar.17","Brazil","BRA",2184
2017-04-01,2017.2464118337,"Apr.17","Brazil","BRA",16560
2017-05-01,2017.3285491116,"May.17","Brazil","BRA",54095
2017-07-01,2017.49556157666,"Jul.17","Brazil","BRA",50800
2017-08-01,2017.58043676383,"Aug.17","Brazil","BRA",31386
2017-09-01,2017.66531195099,"Sep.17","Brazil","BRA",37183
2017-10-01,2017.74744922889,"Oct.17","Brazil","BRA",0
2017-11-01,2017.83232441605,"Nov.17","Brazil","BRA",0
2017-12-01,2017.91446169395,"Dec.17","Brazil","BRA",0
2013-12-01,2013.91446169395,"Dec.13","British Virgin Islands","VGB",0
2014-01-01,2014,"Jan.14","British Virgin Islands","VGB",0
2014-02-01,2014.08487518716,"Feb.14","British Virgin Islands","VGB",0
2014-03-01,2014.16153664654,"Mar.14","British Virgin Islands","VGB",0
2014-04-01,2014.2464118337,"Apr.14","British Virgin Islands","VGB",0
2014-05-01,2014.3285491116,"May.14","British Virgin Islands","VGB",0
2014-06-01,2014.41342429876,"Jun.14","British Virgin Islands","VGB",0
2014-07-01,2014.49556157666,"Jul.14","British Virgin Islands","VGB",0
2014-08-01,2014.58043676383,"Aug.14","British Virgin Islands","VGB",0
2014-09-01,2014.66531195099,"Sep.14","British Virgin Islands","VGB",0
2014-10-01,2014.74744922889,"Oct.14","British Virgin Islands","VGB",0
2014-11-01,2014.83232441605,"Nov.14","British Virgin Islands","VGB",0
2014-12-01,2014.91446169395,"Dec.14","British Virgin Islands","VGB",0
2015-01-01,2015,"Jan.15","British Virgin Islands","VGB",0
2015-02-01,2015.08487518716,"Feb.15","British Virgin Islands","VGB",0
2015-03-01,2015.16153664654,"Mar.15","British Virgin Islands","VGB",0
2015-04-01,2015.2464118337,"Apr.15","British Virgin Islands","VGB",0
2015-05-01,2015.3285491116,"May.15","British Virgin Islands","VGB",0
2015-06-01,2015.41342429876,"Jun.15","British Virgin Islands","VGB",0
2015-07-01,2015.49556157666,"Jul.15","British Virgin Islands","VGB",0
2015-08-01,2015.58043676383,"Aug.15","British Virgin Islands","VGB",0
2015-09-01,2015.66531195099,"Sep.15","British Virgin Islands","VGB",0
2015-10-01,2015.74744922889,"Oct.15","British Virgin Islands","VGB",0
2015-11-01,2015.83232441605,"Nov.15","British Virgin Islands","VGB",0
2015-12-01,2015.91446169395,"Dec.15","British Virgin Islands","VGB",0
2016-01-01,2016,"Jan.16","British Virgin Islands","VGB",0
2016-02-01,2016.08487518716,"Feb.16","British Virgin Islands","VGB",0
2016-03-01,2016.1642745558,"Mar.16","British Virgin Islands","VGB",0
2016-04-01,2016.24914974296,"Apr.16","British Virgin Islands","VGB",0
2016-05-01,2016.33128702086,"May.16","British Virgin Islands","VGB",0
2016-06-01,2016.41616220803,"Jun.16","British Virgin Islands","VGB",11
2016-07-01,2016.49829948593,"Jul.16","British Virgin Islands","VGB",0
2016-08-01,2016.58317467309,"Aug.16","British Virgin Islands","VGB",0
2016-09-01,2016.66804986025,"Sep.16","British Virgin Islands","VGB",0
2016-10-01,2016.75018713815,"Oct.16","British Virgin Islands","VGB",0
2016-11-01,2016.83506232531,"Nov.16","British Virgin Islands","VGB",0
2016-12-01,2016.91719960321,"Dec.16","British Virgin Islands","VGB",0
2013-12-01,2013.91446169395,"Dec.13","Canada","CAN",0
2014-01-01,2014,"Jan.14","Canada","CAN",0
2014-02-01,2014.08487518716,"Feb.14","Canada","CAN",0
2014-03-01,2014.16153664654,"Mar.14","Canada","CAN",0
2014-04-01,2014.2464118337,"Apr.14","Canada","CAN",0
2014-05-01,2014.3285491116,"May.14","Canada","CAN",0
2014-06-01,2014.41342429876,"Jun.14","Canada","CAN",0
2014-07-01,2014.49556157666,"Jul.14","Canada","CAN",0
2014-08-01,2014.58043676383,"Aug.14","Canada","CAN",0
2014-09-01,2014.66531195099,"Sep.14","Canada","CAN",0
2014-10-01,2014.74744922889,"Oct.14","Canada","CAN",0
2014-11-01,2014.83232441605,"Nov.14","Canada","CAN",0
2014-12-01,2014.91446169395,"Dec.14","Canada","CAN",0
2015-01-01,2015,"Jan.15","Canada","CAN",0
2015-02-01,2015.08487518716,"Feb.15","Canada","CAN",0
2015-03-01,2015.16153664654,"Mar.15","Canada","CAN",0
2015-04-01,2015.2464118337,"Apr.15","Canada","CAN",0
2015-05-01,2015.3285491116,"May.15","Canada","CAN",0
2015-06-01,2015.41342429876,"Jun.15","Canada","CAN",0
2015-07-01,2015.49556157666,"Jul.15","Canada","CAN",0
2015-08-01,2015.58043676383,"Aug.15","Canada","CAN",0
2015-09-01,2015.66531195099,"Sep.15","Canada","CAN",0
2015-10-01,2015.74744922889,"Oct.15","Canada","CAN",0
2015-11-01,2015.83232441605,"Nov.15","Canada","CAN",0
2015-12-01,2015.91446169395,"Dec.15","Canada","CAN",0
2016-01-01,2016,"Jan.16","Canada","CAN",0
2016-02-01,2016.08487518716,"Feb.16","Canada","CAN",0
2016-03-01,2016.1642745558,"Mar.16","Canada","CAN",0
2016-04-01,2016.24914974296,"Apr.16","Canada","CAN",0
2016-05-01,2016.33128702086,"May.16","Canada","CAN",0
2016-06-01,2016.41616220803,"Jun.16","Canada","CAN",0
2016-07-01,2016.49829948593,"Jul.16","Canada","CAN",0
2016-08-01,2016.58317467309,"Aug.16","Canada","CAN",0
2016-09-01,2016.66804986025,"Sep.16","Canada","CAN",0
2016-10-01,2016.75018713815,"Oct.16","Canada","CAN",0
2016-11-01,2016.83506232531,"Nov.16","Canada","CAN",0
2016-12-01,2016.91719960321,"Dec.16","Canada","CAN",0
2013-12-01,2013.91446169395,"Dec.13","Cayman Islands","CYM",0
2014-01-01,2014,"Jan.14","Cayman Islands","CYM",0
2014-02-01,2014.08487518716,"Feb.14","Cayman Islands","CYM",0
2014-03-01,2014.16153664654,"Mar.14","Cayman Islands","CYM",0
2014-04-01,2014.2464118337,"Apr.14","Cayman Islands","CYM",0
2014-05-01,2014.3285491116,"May.14","Cayman Islands","CYM",0
2014-06-01,2014.41342429876,"Jun.14","Cayman Islands","CYM",0
2014-07-01,2014.49556157666,"Jul.14","Cayman Islands","CYM",0
2014-08-01,2014.58043676383,"Aug.14","Cayman Islands","CYM",14
2014-09-01,2014.66531195099,"Sep.14","Cayman Islands","CYM",651
2014-10-01,2014.74744922889,"Oct.14","Cayman Islands","CYM",0
2014-11-01,2014.83232441605,"Nov.14","Cayman Islands","CYM",2008
2014-12-01,2014.91446169395,"Dec.14","Cayman Islands","CYM",0
2015-01-01,2015,"Jan.15","Cayman Islands","CYM",0
2015-02-01,2015.08487518716,"Feb.15","Cayman Islands","CYM",0
2015-03-01,2015.16153664654,"Mar.15","Cayman Islands","CYM",0
2015-04-01,2015.2464118337,"Apr.15","Cayman Islands","CYM",6
2015-05-01,2015.3285491116,"May.15","Cayman Islands","CYM",0
2015-06-01,2015.41342429876,"Jun.15","Cayman Islands","CYM",0
2015-07-01,2015.49556157666,"Jul.15","Cayman Islands","CYM",0
2015-08-01,2015.58043676383,"Aug.15","Cayman Islands","CYM",0
2015-09-01,2015.66531195099,"Sep.15","Cayman Islands","CYM",0
2015-10-01,2015.74744922889,"Oct.15","Cayman Islands","CYM",0
2015-11-01,2015.83232441605,"Nov.15","Cayman Islands","CYM",0
2015-12-01,2015.91446169395,"Dec.15","Cayman Islands","CYM",0
2016-01-01,2016,"Jan.16","Cayman Islands","CYM",0
2016-02-01,2016.08487518716,"Feb.16","Cayman Islands","CYM",0
2016-03-01,2016.1642745558,"Mar.16","Cayman Islands","CYM",0
2016-04-01,2016.24914974296,"Apr.16","Cayman Islands","CYM",0
2016-05-01,2016.33128702086,"May.16","Cayman Islands","CYM",0
2016-06-01,2016.41616220803,"Jun.16","Cayman Islands","CYM",48
2016-07-01,2016.49829948593,"Jul.16","Cayman Islands","CYM",0
2016-08-01,2016.58317467309,"Aug.16","Cayman Islands","CYM",0
2016-09-01,2016.66804986025,"Sep.16","Cayman Islands","CYM",0
2016-10-01,2016.75018713815,"Oct.16","Cayman Islands","CYM",0
2016-11-01,2016.83506232531,"Nov.16","Cayman Islands","CYM",0
2016-12-01,2016.91719960321,"Dec.16","Cayman Islands","CYM",0
2013-12-01,2013.91446169395,"Dec.13","Chile","CHL",0
2014-01-01,2014,"Jan.14","Chile","CHL",0
2014-02-01,2014.08487518716,"Feb.14","Chile","CHL",0
2014-03-01,2014.16153664654,"Mar.14","Chile","CHL",0
2014-04-01,2014.2464118337,"Apr.14","Chile","CHL",0
2014-05-01,2014.3285491116,"May.14","Chile","CHL",0
2014-06-01,2014.41342429876,"Jun.14","Chile","CHL",0
2014-07-01,2014.49556157666,"Jul.14","Chile","CHL",1
2014-08-01,2014.58043676383,"Aug.14","Chile","CHL",0
2014-09-01,2014.66531195099,"Sep.14","Chile","CHL",0
2014-10-01,2014.74744922889,"Oct.14","Chile","CHL",24
2014-11-01,2014.83232441605,"Nov.14","Chile","CHL",0
2014-12-01,2014.91446169395,"Dec.14","Chile","CHL",168
2015-01-01,2015,"Jan.15","Chile","CHL",21
2015-02-01,2015.08487518716,"Feb.15","Chile","CHL",53
2015-03-01,2015.16153664654,"Mar.15","Chile","CHL",0
2015-04-01,2015.2464118337,"Apr.15","Chile","CHL",0
2015-05-01,2015.3285491116,"May.15","Chile","CHL",0
2015-06-01,2015.41342429876,"Jun.15","Chile","CHL",0
2015-07-01,2015.49556157666,"Jul.15","Chile","CHL",0
2015-08-01,2015.58043676383,"Aug.15","Chile","CHL",0
2015-09-01,2015.66531195099,"Sep.15","Chile","CHL",0
2015-10-01,2015.74744922889,"Oct.15","Chile","CHL",0
2015-11-01,2015.83232441605,"Nov.15","Chile","CHL",0
2015-12-01,2015.91446169395,"Dec.15","Chile","CHL",0
2016-01-01,2016,"Jan.16","Chile","CHL",0
2016-02-01,2016.08487518716,"Feb.16","Chile","CHL",0
2016-03-01,2016.1642745558,"Mar.16","Chile","CHL",0
2016-04-01,2016.24914974296,"Apr.16","Chile","CHL",0
2016-05-01,2016.33128702086,"May.16","Chile","CHL",0
2016-06-01,2016.41616220803,"Jun.16","Chile","CHL",0
2016-07-01,2016.49829948593,"Jul.16","Chile","CHL",0
2016-08-01,2016.58317467309,"Aug.16","Chile","CHL",0
2016-09-01,2016.66804986025,"Sep.16","Chile","CHL",0
2016-10-01,2016.75018713815,"Oct.16","Chile","CHL",0
2016-11-01,2016.83506232531,"Nov.16","Chile","CHL",0
2016-12-01,2016.91719960321,"Dec.16","Chile","CHL",0
2013-12-01,2013.91446169395,"Dec.13","Colombia","COL",0
2014-01-01,2014,"Jan.14","Colombia","COL",0
2014-02-01,2014.08487518716,"Feb.14","Colombia","COL",0
2014-03-01,2014.16153664654,"Mar.14","Colombia","COL",0
2014-04-01,2014.2464118337,"Apr.14","Colombia","COL",0
2014-05-01,2014.3285491116,"May.14","Colombia","COL",0
2014-06-01,2014.41342429876,"Jun.14","Colombia","COL",0
2014-07-01,2014.49556157666,"Jul.14","Colombia","COL",0
2014-08-01,2014.58043676383,"Aug.14","Colombia","COL",0
2014-09-01,2014.66531195099,"Sep.14","Colombia","COL",0
2014-10-01,2014.74744922889,"Oct.14","Colombia","COL",0
2014-11-01,2014.83232441605,"Nov.14","Colombia","COL",0
2014-12-01,2014.91446169395,"Dec.14","Colombia","COL",0
2015-01-01,2015,"Jan.15","Colombia","COL",0
2015-02-01,2015.08487518716,"Feb.15","Colombia","COL",0
2015-03-01,2015.16153664654,"Mar.15","Colombia","COL",55733
2015-04-01,2015.2464118337,"Apr.15","Colombia","COL",53993
2015-05-01,2015.3285491116,"May.15","Colombia","COL",42722
2015-06-01,2015.41342429876,"Jun.15","Colombia","COL",39826
2015-07-01,2015.49556157666,"Jul.15","Colombia","COL",34738
2015-08-01,2015.58043676383,"Aug.15","Colombia","COL",13473
2015-09-01,2015.66531195099,"Sep.15","Colombia","COL",13139
2015-10-01,2015.74744922889,"Oct.15","Colombia","COL",7199
2015-11-01,2015.83232441605,"Nov.15","Colombia","COL",11965
2015-12-01,2015.91446169395,"Dec.15","Colombia","COL",3119
2016-01-01,2016,"Jan.16","Colombia","COL",3750
2016-02-01,2016.08487518716,"Feb.16","Colombia","COL",4669
2016-03-01,2016.1642745558,"Mar.16","Colombia","COL",2893
2016-04-01,2016.24914974296,"Apr.16","Colombia","COL",3010
2016-05-01,2016.33128702086,"May.16","Colombia","COL",2343
2016-09-01,2016.66804986025,"Sep.16","Colombia","COL",503
2016-10-01,2016.75018713815,"Oct.16","Colombia","COL",202
2016-11-01,2016.83506232531,"Nov.16","Colombia","COL",121
2016-12-01,2016.91719960321,"Dec.16","Colombia","COL",288
2017-01-01,2017,"Jan.17","Colombia","COL",67
2017-02-01,2017.08487518716,"Feb.17","Colombia","COL",138
2017-03-01,2017.16153664654,"Mar.17","Colombia","COL",220
2017-04-01,2017.2464118337,"Apr.17","Colombia","COL",80
2017-05-01,2017.3285491116,"May.17","Colombia","COL",115
2017-06-01,2017.41342429876,"Jun.17","Colombia","COL",91
2017-07-01,2017.49556157666,"Jul.17","Colombia","COL",89
2017-08-01,2017.58043676383,"Aug.17","Colombia","COL",64
2017-09-01,2017.66531195099,"Sep.17","Colombia","COL",109
2017-10-01,2017.74744922889,"Oct.17","Colombia","COL",73
2017-11-01,2017.83232441605,"Nov.17","Colombia","COL",44
2017-12-01,2017.91446169395,"Dec.17","Colombia","COL",55
2013-12-01,2013.91446169395,"Dec.13","Costa Rica","CRI",0
2014-01-01,2014,"Jan.14","Costa Rica","CRI",0
2014-02-01,2014.08487518716,"Feb.14","Costa Rica","CRI",0
2014-03-01,2014.16153664654,"Mar.14","Costa Rica","CRI",0
2014-04-01,2014.2464118337,"Apr.14","Costa Rica","CRI",0
2014-05-01,2014.3285491116,"May.14","Costa Rica","CRI",0
2014-06-01,2014.41342429876,"Jun.14","Costa Rica","CRI",0
2014-07-01,2014.49556157666,"Jul.14","Costa Rica","CRI",0
2014-08-01,2014.58043676383,"Aug.14","Costa Rica","CRI",0
2014-09-01,2014.66531195099,"Sep.14","Costa Rica","CRI",4697
2014-10-01,2014.74744922889,"Oct.14","Costa Rica","CRI",15006
2014-11-01,2014.83232441605,"Nov.14","Costa Rica","CRI",19798
2014-12-01,2014.91446169395,"Dec.14","Costa Rica","CRI",35065
2015-01-01,2015,"Jan.15","Costa Rica","CRI",52778
2015-02-01,2015.08487518716,"Feb.15","Costa Rica","CRI",49843
2015-03-01,2015.16153664654,"Mar.15","Costa Rica","CRI",16
2015-04-01,2015.2464118337,"Apr.15","Costa Rica","CRI",7
2015-05-01,2015.3285491116,"May.15","Costa Rica","CRI",0
2015-06-01,2015.41342429876,"Jun.15","Costa Rica","CRI",0
2015-07-01,2015.49556157666,"Jul.15","Costa Rica","CRI",0
2015-08-01,2015.58043676383,"Aug.15","Costa Rica","CRI",0
2015-09-01,2015.66531195099,"Sep.15","Costa Rica","CRI",0
2015-10-01,2015.74744922889,"Oct.15","Costa Rica","CRI",0
2015-11-01,2015.83232441605,"Nov.15","Costa Rica","CRI",0
2015-12-01,2015.91446169395,"Dec.15","Costa Rica","CRI",0
2016-01-01,2016,"Jan.16","Costa Rica","CRI",628
2016-02-01,2016.08487518716,"Feb.16","Costa Rica","CRI",962
2016-03-01,2016.1642745558,"Mar.16","Costa Rica","CRI",205
2016-04-01,2016.24914974296,"Apr.16","Costa Rica","CRI",190
2016-05-01,2016.33128702086,"May.16","Costa Rica","CRI",53
2016-06-01,2016.41616220803,"Jun.16","Costa Rica","CRI",130
2016-07-01,2016.49829948593,"Jul.16","Costa Rica","CRI",107
2016-08-01,2016.58317467309,"Aug.16","Costa Rica","CRI",422
2016-09-01,2016.66804986025,"Sep.16","Costa Rica","CRI",552
2016-10-01,2016.75018713815,"Oct.16","Costa Rica","CRI",402
2016-11-01,2016.83506232531,"Nov.16","Costa Rica","CRI",192
2016-12-01,2016.91719960321,"Dec.16","Costa Rica","CRI",146
2017-01-01,2017,"Jan.17","Costa Rica","CRI",27
2017-02-01,2017.08487518716,"Feb.17","Costa Rica","CRI",48
2017-03-01,2017.16153664654,"Mar.17","Costa Rica","CRI",51
2017-04-01,2017.2464118337,"Apr.17","Costa Rica","CRI",20
2017-05-01,2017.3285491116,"May.17","Costa Rica","CRI",20
2017-06-01,2017.41342429876,"Jun.17","Costa Rica","CRI",33
2017-07-01,2017.49556157666,"Jul.17","Costa Rica","CRI",63
2017-08-01,2017.58043676383,"Aug.17","Costa Rica","CRI",27
2017-09-01,2017.66531195099,"Sep.17","Costa Rica","CRI",53
2017-10-01,2017.74744922889,"Oct.17","Costa Rica","CRI",50
2017-11-01,2017.83232441605,"Nov.17","Costa Rica","CRI",15
2017-12-01,2017.91446169395,"Dec.17","Costa Rica","CRI",51
2013-12-01,2013.91446169395,"Dec.13","Cuba","CUB",0
2014-01-01,2014,"Jan.14","Cuba","CUB",0
2014-02-01,2014.08487518716,"Feb.14","Cuba","CUB",0
2014-03-01,2014.16153664654,"Mar.14","Cuba","CUB",0
2014-04-01,2014.2464118337,"Apr.14","Cuba","CUB",0
2014-05-01,2014.3285491116,"May.14","Cuba","CUB",0
2014-06-01,2014.41342429876,"Jun.14","Cuba","CUB",0
2014-07-01,2014.49556157666,"Jul.14","Cuba","CUB",1
2014-08-01,2014.58043676383,"Aug.14","Cuba","CUB",0
2014-09-01,2014.66531195099,"Sep.14","Cuba","CUB",0
2014-10-01,2014.74744922889,"Oct.14","Cuba","CUB",0
2014-11-01,2014.83232441605,"Nov.14","Cuba","CUB",0
2014-12-01,2014.91446169395,"Dec.14","Cuba","CUB",0
2015-01-01,2015,"Jan.15","Cuba","CUB",99
2015-02-01,2015.08487518716,"Feb.15","Cuba","CUB",127
2015-03-01,2015.16153664654,"Mar.15","Cuba","CUB",0
2015-04-01,2015.2464118337,"Apr.15","Cuba","CUB",0
2015-05-01,2015.3285491116,"May.15","Cuba","CUB",0
2015-06-01,2015.41342429876,"Jun.15","Cuba","CUB",0
2015-07-01,2015.49556157666,"Jul.15","Cuba","CUB",0
2015-08-01,2015.58043676383,"Aug.15","Cuba","CUB",0
2015-09-01,2015.66531195099,"Sep.15","Cuba","CUB",0
2015-10-01,2015.74744922889,"Oct.15","Cuba","CUB",0
2015-11-01,2015.83232441605,"Nov.15","Cuba","CUB",0
2015-12-01,2015.91446169395,"Dec.15","Cuba","CUB",0
2016-01-01,2016,"Jan.16","Cuba","CUB",0
2016-02-01,2016.08487518716,"Feb.16","Cuba","CUB",0
2016-03-01,2016.1642745558,"Mar.16","Cuba","CUB",0
2016-04-01,2016.24914974296,"Apr.16","Cuba","CUB",0
2016-05-01,2016.33128702086,"May.16","Cuba","CUB",0
2016-06-01,2016.41616220803,"Jun.16","Cuba","CUB",0
2016-07-01,2016.49829948593,"Jul.16","Cuba","CUB",0
2016-08-01,2016.58317467309,"Aug.16","Cuba","CUB",0
2016-09-01,2016.66804986025,"Sep.16","Cuba","CUB",0
2016-10-01,2016.75018713815,"Oct.16","Cuba","CUB",0
2016-11-01,2016.83506232531,"Nov.16","Cuba","CUB",0
2013-12-01,2013.91446169395,"Dec.13","Curacao","CUW",0
2014-01-01,2014,"Jan.14","Curacao","CUW",0
2014-02-01,2014.08487518716,"Feb.14","Curacao","CUW",0
2014-03-01,2014.16153664654,"Mar.14","Curacao","CUW",0
2014-04-01,2014.2464118337,"Apr.14","Curacao","CUW",0
2014-05-01,2014.3285491116,"May.14","Curacao","CUW",0
2014-06-01,2014.41342429876,"Jun.14","Curacao","CUW",0
2014-07-01,2014.49556157666,"Jul.14","Curacao","CUW",0
2014-08-01,2014.58043676383,"Aug.14","Curacao","CUW",0
2014-09-01,2014.66531195099,"Sep.14","Curacao","CUW",0
2014-10-01,2014.74744922889,"Oct.14","Curacao","CUW",0
2014-11-01,2014.83232441605,"Nov.14","Curacao","CUW",0
2014-12-01,2014.91446169395,"Dec.14","Curacao","CUW",0
2015-01-01,2015,"Jan.15","Curacao","CUW",0
2015-02-01,2015.08487518716,"Feb.15","Curacao","CUW",0
2015-03-01,2015.16153664654,"Mar.15","Curacao","CUW",0
2015-04-01,2015.2464118337,"Apr.15","Curacao","CUW",0
2015-05-01,2015.3285491116,"May.15","Curacao","CUW",0
2015-06-01,2015.41342429876,"Jun.15","Curacao","CUW",0
2015-07-01,2015.49556157666,"Jul.15","Curacao","CUW",0
2015-08-01,2015.58043676383,"Aug.15","Curacao","CUW",0
2015-09-01,2015.66531195099,"Sep.15","Curacao","CUW",0
2015-10-01,2015.74744922889,"Oct.15","Curacao","CUW",0
2015-11-01,2015.83232441605,"Nov.15","Curacao","CUW",0
2015-12-01,2015.91446169395,"Dec.15","Curacao","CUW",0
2016-01-01,2016,"Jan.16","Curacao","CUW",0
2016-02-01,2016.08487518716,"Feb.16","Curacao","CUW",0
2016-03-01,2016.1642745558,"Mar.16","Curacao","CUW",0
2016-04-01,2016.24914974296,"Apr.16","Curacao","CUW",0
2016-05-01,2016.33128702086,"May.16","Curacao","CUW",0
2016-06-01,2016.41616220803,"Jun.16","Curacao","CUW",0
2016-07-01,2016.49829948593,"Jul.16","Curacao","CUW",0
2016-08-01,2016.58317467309,"Aug.16","Curacao","CUW",0
2016-09-01,2016.66804986025,"Sep.16","Curacao","CUW",0
2016-10-01,2016.75018713815,"Oct.16","Curacao","CUW",0
2016-11-01,2016.83506232531,"Nov.16","Curacao","CUW",0
2016-12-01,2016.91719960321,"Dec.16","Curacao","CUW",0
2013-12-01,2013.91446169395,"Dec.13","Dominica","DMA",0
2014-01-01,2014,"Jan.14","Dominica","DMA",4
2014-02-01,2014.08487518716,"Feb.14","Dominica","DMA",51
2014-03-01,2014.16153664654,"Mar.14","Dominica","DMA",584
2014-04-01,2014.2464118337,"Apr.14","Dominica","DMA",718
2014-05-01,2014.3285491116,"May.14","Dominica","DMA",582
2014-06-01,2014.41342429876,"Jun.14","Dominica","DMA",1304
2014-07-01,2014.49556157666,"Jul.14","Dominica","DMA",457
2014-08-01,2014.58043676383,"Aug.14","Dominica","DMA",0
2014-09-01,2014.66531195099,"Sep.14","Dominica","DMA",0
2014-10-01,2014.74744922889,"Oct.14","Dominica","DMA",0
2014-11-01,2014.83232441605,"Nov.14","Dominica","DMA",61
2014-12-01,2014.91446169395,"Dec.14","Dominica","DMA",0
2015-01-01,2015,"Jan.15","Dominica","DMA",2
2015-02-01,2015.08487518716,"Feb.15","Dominica","DMA",8
2015-03-01,2015.16153664654,"Mar.15","Dominica","DMA",0
2015-04-01,2015.2464118337,"Apr.15","Dominica","DMA",0
2015-05-01,2015.3285491116,"May.15","Dominica","DMA",0
2015-06-01,2015.41342429876,"Jun.15","Dominica","DMA",0
2015-07-01,2015.49556157666,"Jul.15","Dominica","DMA",0
2015-08-01,2015.58043676383,"Aug.15","Dominica","DMA",0
2015-09-01,2015.66531195099,"Sep.15","Dominica","DMA",0
2015-10-01,2015.74744922889,"Oct.15","Dominica","DMA",0
2015-11-01,2015.83232441605,"Nov.15","Dominica","DMA",0
2015-12-01,2015.91446169395,"Dec.15","Dominica","DMA",0
2016-01-01,2016,"Jan.16","Dominica","DMA",0
2016-02-01,2016.08487518716,"Feb.16","Dominica","DMA",0
2016-03-01,2016.1642745558,"Mar.16","Dominica","DMA",0
2016-04-01,2016.24914974296,"Apr.16","Dominica","DMA",0
2016-05-01,2016.33128702086,"May.16","Dominica","DMA",0
2016-06-01,2016.41616220803,"Jun.16","Dominica","DMA",271
2016-07-01,2016.49829948593,"Jul.16","Dominica","DMA",0
2016-08-01,2016.58317467309,"Aug.16","Dominica","DMA",0
2016-09-01,2016.66804986025,"Sep.16","Dominica","DMA",0
2016-10-01,2016.75018713815,"Oct.16","Dominica","DMA",0
2016-11-01,2016.83506232531,"Nov.16","Dominica","DMA",0
2016-12-01,2016.91719960321,"Dec.16","Dominica","DMA",0
2013-12-01,2013.91446169395,"Dec.13","Dominican Republic","DOM",0
2014-01-01,2014,"Jan.14","Dominican Republic","DOM",0
2014-02-01,2014.08487518716,"Feb.14","Dominican Republic","DOM",0
2014-03-01,2014.16153664654,"Mar.14","Dominican Republic","DOM",0
2014-04-01,2014.2464118337,"Apr.14","Dominican Republic","DOM",7537
2014-05-01,2014.3285491116,"May.14","Dominican Republic","DOM",31119
2014-06-01,2014.41342429876,"Jun.14","Dominican Republic","DOM",126795
2014-07-01,2014.49556157666,"Jul.14","Dominican Republic","DOM",142482
2014-08-01,2014.58043676383,"Aug.14","Dominican Republic","DOM",121559
2014-09-01,2014.66531195099,"Sep.14","Dominican Republic","DOM",56898
2014-10-01,2014.74744922889,"Oct.14","Dominican Republic","DOM",0
2014-11-01,2014.83232441605,"Nov.14","Dominican Republic","DOM",12610
2014-12-01,2014.91446169395,"Dec.14","Dominican Republic","DOM",25381
2015-01-01,2015,"Jan.15","Dominican Republic","DOM",14802
2015-02-01,2015.08487518716,"Feb.15","Dominican Republic","DOM",0
2015-03-01,2015.16153664654,"Mar.15","Dominican Republic","DOM",39
2015-04-01,2015.2464118337,"Apr.15","Dominican Republic","DOM",6
2015-05-01,2015.3285491116,"May.15","Dominican Republic","DOM",14
2015-06-01,2015.41342429876,"Jun.15","Dominican Republic","DOM",0
2015-07-01,2015.49556157666,"Jul.15","Dominican Republic","DOM",4
2015-08-01,2015.58043676383,"Aug.15","Dominican Republic","DOM",4
2015-09-01,2015.66531195099,"Sep.15","Dominican Republic","DOM",0
2015-10-01,2015.74744922889,"Oct.15","Dominican Republic","DOM",0
2015-11-01,2015.83232441605,"Nov.15","Dominican Republic","DOM",0
2015-12-01,2015.91446169395,"Dec.15","Dominican Republic","DOM",0
2016-01-01,2016,"Jan.16","Dominican Republic","DOM",0
2016-02-01,2016.08487518716,"Feb.16","Dominican Republic","DOM",0
2016-03-01,2016.1642745558,"Mar.16","Dominican Republic","DOM",0
2016-04-01,2016.24914974296,"Apr.16","Dominican Republic","DOM",0
2016-05-01,2016.33128702086,"May.16","Dominican Republic","DOM",0
2016-06-01,2016.41616220803,"Jun.16","Dominican Republic","DOM",0
2016-07-01,2016.49829948593,"Jul.16","Dominican Republic","DOM",112
2016-08-01,2016.58317467309,"Aug.16","Dominican Republic","DOM",0
2016-09-01,2016.66804986025,"Sep.16","Dominican Republic","DOM",0
2016-10-01,2016.75018713815,"Oct.16","Dominican Republic","DOM",0
2016-11-01,2016.83506232531,"Nov.16","Dominican Republic","DOM",0
2016-12-01,2016.91719960321,"Dec.16","Dominican Republic","DOM",0
2013-12-01,2013.91446169395,"Dec.13","Ecuador","ECU",0
2014-01-01,2014,"Jan.14","Ecuador","ECU",0
2014-02-01,2014.08487518716,"Feb.14","Ecuador","ECU",0
2014-03-01,2014.16153664654,"Mar.14","Ecuador","ECU",0
2014-04-01,2014.2464118337,"Apr.14","Ecuador","ECU",0
2014-05-01,2014.3285491116,"May.14","Ecuador","ECU",0
2014-06-01,2014.41342429876,"Jun.14","Ecuador","ECU",0
2014-07-01,2014.49556157666,"Jul.14","Ecuador","ECU",0
2014-08-01,2014.58043676383,"Aug.14","Ecuador","ECU",0
2014-09-01,2014.66531195099,"Sep.14","Ecuador","ECU",0
2014-10-01,2014.74744922889,"Oct.14","Ecuador","ECU",0
