"","scenario","run","realyear","country","catchmentID","unpruned","pruned","averted","cum_vacc","cum_totvacc","cum_totaver_spillover","vaccinated_infected","spillover","h2h"
"1488",1,"run54",8,"Nigeria","NGA.29_1",32432,32432,0,58.2714,464.5206,0,464.5206,30285,2147
"1489",1,"run54",9,"Nigeria","NGA.29_1",32361,32361,0,58.0248,522.5454,0,522.5454,30285,2076
"1490",1,"run54",10,"Nigeria","NGA.29_1",32325,32325,0,58.068,580.6134,0,580.6134,30285,2040
"1491",1,"run55",1,"Nigeria","NGA.29_1",32416,32416,0,58.1832,58.1832,0,58.1832,30383,2033
"1492",1,"run55",2,"Nigeria","NGA.29_1",32429,32429,0,58.2156,116.3988,0,116.3988,30383,2046
"1493",1,"run55",3,"Nigeria","NGA.29_1",32542,32542,0,58.5252,174.924,0,174.924,30383,2159
"1494",1,"run55",4,"Nigeria","NGA.29_1",32471,32471,0,58.167,233.091,0,233.091,30383,2088
"1495",1,"run55",5,"Nigeria","NGA.29_1",32412,32412,0,58.1598,291.2508,0,291.2508,30383,2029
"1496",1,"run55",6,"Nigeria","NGA.29_1",32464,32464,0,58.2408,349.4916,0,349.4916,30383,2081
"1497",1,"run55",7,"Nigeria","NGA.29_1",32458,32458,0,58.2138,407.7054,0,407.7054,30383,2075
"1498",1,"run55",8,"Nigeria","NGA.29_1",32464,32464,0,58.1472,465.8526,0,465.8526,30383,2081
"1499",1,"run55",9,"Nigeria","NGA.29_1",32409,32409,0,58.2516,524.1042,0,524.1042,30383,2026
"1500",1,"run55",10,"Nigeria","NGA.29_1",32360,32360,0,58.104,582.2082,0,582.2082,30383,1977
"1501",1,"run56",1,"Nigeria","NGA.29_1",32527,32527,0,58.3668,58.3668,0,58.3668,30482,2045
"1502",1,"run56",2,"Nigeria","NGA.29_1",32510,32510,0,58.3524,116.7192,0,116.7192,30482,2028
"1503",1,"run56",3,"Nigeria","NGA.29_1",32572,32572,0,58.4172,175.1364,0,175.1364,30482,2090
"1504",1,"run56",4,"Nigeria","NGA.29_1",32615,32615,0,58.5702,233.7066,0,233.7066,30482,2133
"1505",1,"run56",5,"Nigeria","NGA.29_1",32570,32570,0,58.4568,292.1634,0,292.1634,30482,2088
"1506",1,"run56",6,"Nigeria","NGA.29_1",32580,32580,0,58.5846,350.748,0,350.748,30482,2098
"1507",1,"run56",7,"Nigeria","NGA.29_1",32487,32487,0,58.3758,409.1238,0,409.1238,30482,2005
"1508",1,"run56",8,"Nigeria","NGA.29_1",32523,32523,0,58.3632,467.487,0,467.487,30482,2041
"1509",1,"run56",9,"Nigeria","NGA.29_1",32422,32422,0,58.2138,525.7008,0,525.7008,30482,1940
"1510",1,"run56",10,"Nigeria","NGA.29_1",32634,32634,0,58.6296,584.3304,0,584.3304,30482,2152
"1511",1,"run57",1,"Nigeria","NGA.29_1",32590,32590,0,58.455,58.455,0,58.455,30581,2009
"1512",1,"run57",2,"Nigeria","NGA.29_1",32633,32633,0,58.599,117.054,0,117.054,30581,2052
"1513",1,"run57",3,"Nigeria","NGA.29_1",32687,32687,0,58.6206,175.6746,0,175.6746,30581,2106
"1514",1,"run57",4,"Nigeria","NGA.29_1",32657,32657,0,58.572,234.2466,0,234.2466,30581,2076
"1515",1,"run57",5,"Nigeria","NGA.29_1",32655,32655,0,58.5756,292.8222,0,292.8222,30581,2074
"1516",1,"run57",6,"Nigeria","NGA.29_1",32660,32660,0,58.572,351.3942,0,351.3942,30581,2079
"1517",1,"run57",7,"Nigeria","NGA.29_1",32623,32623,0,58.599,409.9932,0,409.9932,30581,2042
"1518",1,"run57",8,"Nigeria","NGA.29_1",32697,32697,0,58.7394,468.7326,0,468.7326,30581,2116
"1519",1,"run57",9,"Nigeria","NGA.29_1",32611,32611,0,58.4892,527.2218,0,527.2218,30581,2030
"1520",1,"run57",10,"Nigeria","NGA.29_1",32674,32674,0,58.5666,585.7884,0,585.7884,30581,2093
"1521",1,"run58",1,"Nigeria","NGA.29_1",32768,32768,0,58.8438,58.8438,0,58.8438,30681,2087
"1522",1,"run58",2,"Nigeria","NGA.29_1",32708,32708,0,58.7952,117.639,0,117.639,30681,2027
"1523",1,"run58",3,"Nigeria","NGA.29_1",32740,32740,0,58.7322,176.3712,0,176.3712,30681,2059
"1524",1,"run58",4,"Nigeria","NGA.29_1",32712,32712,0,58.7178,235.089,0,235.089,30681,2031
"1525",1,"run58",5,"Nigeria","NGA.29_1",32738,32738,0,58.8222,293.9112,0,293.9112,30681,2057
"1526",1,"run58",6,"Nigeria","NGA.29_1",32682,32682,0,58.6134,352.5246,0,352.5246,30681,2001
"1527",1,"run58",7,"Nigeria","NGA.29_1",32683,32683,0,58.716,411.2406,0,411.2406,30681,2002
"1528",1,"run58",8,"Nigeria","NGA.29_1",32771,32771,0,58.7844,470.025,0,470.025,30681,2090
"1529",1,"run58",9,"Nigeria","NGA.29_1",32737,32737,0,58.7772,528.8022,0,528.8022,30681,2056
"1530",1,"run58",10,"Nigeria","NGA.29_1",32823,32823,0,58.887,587.6892,0,587.6892,30681,2142
"1531",1,"run59",1,"Nigeria","NGA.29_1",32880,32880,0,59.0256,59.0256,0,59.0256,30781,2099
"1532",1,"run59",2,"Nigeria","NGA.29_1",32881,32881,0,59.1048,118.1304,0,118.1304,30781,2100
"1533",1,"run59",3,"Nigeria","NGA.29_1",32858,32858,0,59.067,177.1974,0,177.1974,30781,2077
"1534",1,"run59",4,"Nigeria","NGA.29_1",32950,32950,0,59.1264,236.3238,0,236.3238,30781,2169
"1535",1,"run59",5,"Nigeria","NGA.29_1",32885,32885,0,59.0976,295.4214,0,295.4214,30781,2104
"1536",1,"run59",6,"Nigeria","NGA.29_1",32838,32838,0,58.9338,354.3552,0,354.3552,30781,2057
"1537",1,"run59",7,"Nigeria","NGA.29_1",32806,32806,0,58.8762,413.2314,0,413.2314,30781,2025
"1538",1,"run59",8,"Nigeria","NGA.29_1",32899,32899,0,58.8744,472.1058,0,472.1058,30781,2118
"1539",1,"run59",9,"Nigeria","NGA.29_1",32796,32796,0,58.8942,531,0,531,30781,2015
"1540",1,"run59",10,"Nigeria","NGA.29_1",32779,32779,0,58.7646,589.7646,0,589.7646,30781,1998
"1541",1,"run6",1,"Nigeria","NGA.29_1",25976,25976,0,46.4904,46.4904,0,46.4904,24409,1567
"1542",1,"run6",2,"Nigeria","NGA.29_1",26067,26067,0,46.7082,93.1986,0,93.1986,24409,1658
"1543",1,"run6",3,"Nigeria","NGA.29_1",26114,26114,0,46.9314,140.13,0,140.13,24409,1705
"1544",1,"run6",4,"Nigeria","NGA.29_1",26094,26094,0,46.7712,186.9012,0,186.9012,24409,1685
"1545",1,"run6",5,"Nigeria","NGA.29_1",26091,26091,0,46.8324,233.7336,0,233.7336,24409,1682
"1546",1,"run6",6,"Nigeria","NGA.29_1",26101,26101,0,46.8414,280.575,0,280.575,24409,1692
"1547",1,"run6",7,"Nigeria","NGA.29_1",26052,26052,0,46.7604,327.3354,0,327.3354,24409,1643
"1548",1,"run6",8,"Nigeria","NGA.29_1",26041,26041,0,46.7748,374.1102,0,374.1102,24409,1632
"1549",1,"run6",9,"Nigeria","NGA.29_1",26105,26105,0,46.7694,420.8796,0,420.8796,24409,1696
"1550",1,"run6",10,"Nigeria","NGA.29_1",26071,26071,0,46.7352,467.6148,0,467.6148,24409,1662
"1551",1,"run60",1,"Nigeria","NGA.29_1",32901,32901,0,59.13,59.13,0,59.13,30881,2020
"1552",1,"run60",2,"Nigeria","NGA.29_1",32900,32900,0,59.0832,118.2132,0,118.2132,30881,2019
"1553",1,"run60",3,"Nigeria","NGA.29_1",32993,32993,0,59.2254,177.4386,0,177.4386,30881,2112
"1554",1,"run60",4,"Nigeria","NGA.29_1",32999,32999,0,59.3298,236.7684,0,236.7684,30881,2118
"1555",1,"run60",5,"Nigeria","NGA.29_1",33018,33018,0,59.2542,296.0226,0,296.0226,30881,2137
"1556",1,"run60",6,"Nigeria","NGA.29_1",32964,32964,0,59.1138,355.1364,0,355.1364,30881,2083
"1557",1,"run60",7,"Nigeria","NGA.29_1",32943,32943,0,59.1678,414.3042,0,414.3042,30881,2062
"1558",1,"run60",8,"Nigeria","NGA.29_1",33062,33062,0,59.2704,473.5746,0,473.5746,30881,2181
"1559",1,"run60",9,"Nigeria","NGA.29_1",32936,32936,0,59.2164,532.791,0,532.791,30881,2055
"1560",1,"run60",10,"Nigeria","NGA.29_1",33037,33037,0,59.2542,592.0452,0,592.0452,30881,2156
"1561",1,"run61",1,"Nigeria","NGA.29_1",33024,33024,0,59.3226,59.3226,0,59.3226,30982,2042
"1562",1,"run61",2,"Nigeria","NGA.29_1",32991,32991,0,59.229,118.5516,0,118.5516,30982,2009
"1563",1,"run61",3,"Nigeria","NGA.29_1",33074,33074,0,59.3694,177.921,0,177.921,30982,2092
"1564",1,"run61",4,"Nigeria","NGA.29_1",33051,33051,0,59.3514,237.2724,0,237.2724,30982,2069
"1565",1,"run61",5,"Nigeria","NGA.29_1",33068,33068,0,59.4918,296.7642,0,296.7642,30982,2086
"1566",1,"run61",6,"Nigeria","NGA.29_1",33056,33056,0,59.229,355.9932,0,355.9932,30982,2074
"1567",1,"run61",7,"Nigeria","NGA.29_1",33091,33091,0,59.4162,415.4094,0,415.4094,30982,2109
"1568",1,"run61",8,"Nigeria","NGA.29_1",33133,33133,0,59.472,474.8814,0,474.8814,30982,2151
"1569",1,"run61",9,"Nigeria","NGA.29_1",33050,33050,0,59.3892,534.2706,0,534.2706,30982,2068
"1570",1,"run61",10,"Nigeria","NGA.29_1",33060,33060,0,59.283,593.5536,0,593.5536,30982,2078
"1571",1,"run62",1,"Nigeria","NGA.29_1",33137,33137,0,59.4882,59.4882,0,59.4882,31084,2053
"1572",1,"run62",2,"Nigeria","NGA.29_1",33196,33196,0,59.6574,119.1456,0,119.1456,31084,2112
"1573",1,"run62",3,"Nigeria","NGA.29_1",33144,33144,0,59.553,178.6986,0,178.6986,31084,2060
"1574",1,"run62",4,"Nigeria","NGA.29_1",33202,33202,0,59.6142,238.3128,0,238.3128,31084,2118
"1575",1,"run62",5,"Nigeria","NGA.29_1",33181,33181,0,59.589,297.9018,0,297.9018,31084,2097
"1576",1,"run62",6,"Nigeria","NGA.29_1",33138,33138,0,59.463,357.3648,0,357.3648,31084,2054
"1577",1,"run62",7,"Nigeria","NGA.29_1",33110,33110,0,59.5332,416.898,0,416.898,31084,2026
"1578",1,"run62",8,"Nigeria","NGA.29_1",33304,33304,0,59.724,476.622,0,476.622,31084,2220
"1579",1,"run62",9,"Nigeria","NGA.29_1",33241,33241,0,59.5818,536.2038,0,536.2038,31084,2157
"1580",1,"run62",10,"Nigeria","NGA.29_1",33217,33217,0,59.7258,595.9296,0,595.9296,31084,2133
"1581",1,"run63",1,"Nigeria","NGA.29_1",33335,33335,0,59.868,59.868,0,59.868,31187,2148
"1582",1,"run63",2,"Nigeria","NGA.29_1",33237,33237,0,59.6808,119.5488,0,119.5488,31187,2050
"1583",1,"run63",3,"Nigeria","NGA.29_1",33291,33291,0,59.6556,179.2044,0,179.2044,31187,2104
"1584",1,"run63",4,"Nigeria","NGA.29_1",33267,33267,0,59.859,239.0634,0,239.0634,31187,2080
"1585",1,"run63",5,"Nigeria","NGA.29_1",33251,33251,0,59.7222,298.7856,0,298.7856,31187,2064
"1586",1,"run63",6,"Nigeria","NGA.29_1",33231,33231,0,59.6952,358.4808,0,358.4808,31187,2044
"1587",1,"run63",7,"Nigeria","NGA.29_1",33285,33285,0,59.7456,418.2264,0,418.2264,31187,2098
"1588",1,"run63",8,"Nigeria","NGA.29_1",33201,33201,0,59.5692,477.7956,0,477.7956,31187,2014
"1589",1,"run63",9,"Nigeria","NGA.29_1",33321,33321,0,59.8698,537.6654,0,537.6654,31187,2134
"1590",1,"run63",10,"Nigeria","NGA.29_1",33254,33254,0,59.7168,597.3822,0,597.3822,31187,2067
"1591",1,"run64",1,"Nigeria","NGA.29_1",33335,33335,0,59.7582,59.7582,0,59.7582,31291,2044
"1592",1,"run64",2,"Nigeria","NGA.29_1",33387,33387,0,59.922,119.6802,0,119.6802,31291,2096
"1593",1,"run64",3,"Nigeria","NGA.29_1",33353,33353,0,59.9778,179.658,0,179.658,31291,2062
"1594",1,"run64",4,"Nigeria","NGA.29_1",33378,33378,0,59.9382,239.5962,0,239.5962,31291,2087
"1595",1,"run64",5,"Nigeria","NGA.29_1",33487,33487,0,60.0894,299.6856,0,299.6856,31291,2196
"1596",1,"run64",6,"Nigeria","NGA.29_1",33413,33413,0,60.021,359.7066,0,359.7066,31291,2122
"1597",1,"run64",7,"Nigeria","NGA.29_1",33399,33399,0,59.9994,419.706,0,419.706,31291,2108
"1598",1,"run64",8,"Nigeria","NGA.29_1",33387,33387,0,59.778,479.484,0,479.484,31291,2096
"1599",1,"run64",9,"Nigeria","NGA.29_1",33430,33430,0,60.0516,539.5356,0,539.5356,31291,2139
"1600",1,"run64",10,"Nigeria","NGA.29_1",33389,33389,0,59.9418,599.4774,0,599.4774,31291,2098
"1601",1,"run65",1,"Nigeria","NGA.29_1",33515,33515,0,60.0876,60.0876,0,60.0876,31396,2119
"1602",1,"run65",2,"Nigeria","NGA.29_1",33493,33493,0,60.2244,120.312,0,120.312,31396,2097
"1603",1,"run65",3,"Nigeria","NGA.29_1",33543,33543,0,60.2244,180.5364,0,180.5364,31396,2147
"1604",1,"run65",4,"Nigeria","NGA.29_1",33445,33445,0,60.1254,240.6618,0,240.6618,31396,2049
"1605",1,"run65",5,"Nigeria","NGA.29_1",33519,33519,0,60.2766,300.9384,0,300.9384,31396,2123
"1606",1,"run65",6,"Nigeria","NGA.29_1",33476,33476,0,60.138,361.0764,0,361.0764,31396,2080
"1607",1,"run65",7,"Nigeria","NGA.29_1",33560,33560,0,60.2028,421.2792,0,421.2792,31396,2164
"1608",1,"run65",8,"Nigeria","NGA.29_1",33477,33477,0,60.1632,481.4424,0,481.4424,31396,2081
"1609",1,"run65",9,"Nigeria","NGA.29_1",33608,33608,0,60.4242,541.8666,0,541.8666,31396,2212
"1610",1,"run65",10,"Nigeria","NGA.29_1",33536,33536,0,60.1596,602.0262,0,602.0262,31396,2140
"1611",1,"run66",1,"Nigeria","NGA.29_1",33544,33544,0,60.255,60.255,0,60.255,31502,2042
"1612",1,"run66",2,"Nigeria","NGA.29_1",33642,33642,0,60.4206,120.6756,0,120.6756,31502,2140
"1613",1,"run66",3,"Nigeria","NGA.29_1",33670,33670,0,60.4638,181.1394,0,181.1394,31502,2168
"1614",1,"run66",4,"Nigeria","NGA.29_1",33684,33684,0,60.4926,241.632,0,241.632,31502,2182
"1615",1,"run66",5,"Nigeria","NGA.29_1",33619,33619,0,60.4242,302.0562,0,302.0562,31502,2117
"1616",1,"run66",6,"Nigeria","NGA.29_1",33611,33611,0,60.2208,362.277,0,362.277,31502,2109
"1617",1,"run66",7,"Nigeria","NGA.29_1",33620,33620,0,60.3504,422.6274,0,422.6274,31502,2118
"1618",1,"run66",8,"Nigeria","NGA.29_1",33594,33594,0,60.372,482.9994,0,482.9994,31502,2092
"1619",1,"run66",9,"Nigeria","NGA.29_1",33683,33683,0,60.5322,543.5316,0,543.5316,31502,2181
"1620",1,"run66",10,"Nigeria","NGA.29_1",33561,33561,0,60.201,603.7326,0,603.7326,31502,2059
"1621",1,"run67",1,"Nigeria","NGA.29_1",33661,33661,0,60.4314,60.4314,0,60.4314,31609,2052
"1622",1,"run67",2,"Nigeria","NGA.29_1",33680,33680,0,60.426,120.8574,0,120.8574,31609,2071
"1623",1,"run67",3,"Nigeria","NGA.29_1",33703,33703,0,60.5538,181.4112,0,181.4112,31609,2094
"1624",1,"run67",4,"Nigeria","NGA.29_1",33744,33744,0,60.5736,241.9848,0,241.9848,31609,2135
"1625",1,"run67",5,"Nigeria","NGA.29_1",33776,33776,0,60.6816,302.6664,0,302.6664,31609,2167
"1626",1,"run67",6,"Nigeria","NGA.29_1",33779,33779,0,60.6204,363.2868,0,363.2868,31609,2170
"1627",1,"run67",7,"Nigeria","NGA.29_1",33811,33811,0,60.7554,424.0422,0,424.0422,31609,2202
"1628",1,"run67",8,"Nigeria","NGA.29_1",33725,33725,0,60.5916,484.6338,0,484.6338,31609,2116
"1629",1,"run67",9,"Nigeria","NGA.29_1",33698,33698,0,60.5844,545.2182,0,545.2182,31609,2089
"1630",1,"run67",10,"Nigeria","NGA.29_1",33727,33727,0,60.5808,605.799,0,605.799,31609,2118
"1631",1,"run68",1,"Nigeria","NGA.29_1",33892,33892,0,60.912,60.912,0,60.912,31717,2175
"1632",1,"run68",2,"Nigeria","NGA.29_1",33777,33777,0,60.5718,121.4838,0,121.4838,31717,2060
"1633",1,"run68",3,"Nigeria","NGA.29_1",33814,33814,0,60.7608,182.2446,0,182.2446,31717,2097
"1634",1,"run68",4,"Nigeria","NGA.29_1",33796,33796,0,60.669,242.9136,0,242.9136,31717,2079
"1635",1,"run68",5,"Nigeria","NGA.29_1",33800,33800,0,60.633,303.5466,0,303.5466,31717,2083
"1636",1,"run68",6,"Nigeria","NGA.29_1",33839,33839,0,60.8526,364.3992,0,364.3992,31717,2122
"1637",1,"run68",7,"Nigeria","NGA.29_1",33886,33886,0,60.7788,425.178,0,425.178,31717,2169
"1638",1,"run68",8,"Nigeria","NGA.29_1",33801,33801,0,60.7356,485.9136,0,485.9136,31717,2084
"1639",1,"run68",9,"Nigeria","NGA.29_1",33819,33819,0,60.696,546.6096,0,546.6096,31717,2102
"1640",1,"run68",10,"Nigeria","NGA.29_1",33843,33843,0,60.7806,607.3902,0,607.3902,31717,2126
"1641",1,"run69",1,"Nigeria","NGA.29_1",34037,34037,0,61.0452,61.0452,0,61.0452,31827,2210
"1642",1,"run69",2,"Nigeria","NGA.29_1",33933,33933,0,60.9318,121.977,0,121.977,31827,2106
"1643",1,"run69",3,"Nigeria","NGA.29_1",33911,33911,0,60.9462,182.9232,0,182.9232,31827,2084
"1644",1,"run69",4,"Nigeria","NGA.29_1",33971,33971,0,61.056,243.9792,0,243.9792,31827,2144
"1645",1,"run69",5,"Nigeria","NGA.29_1",33916,33916,0,60.8742,304.8534,0,304.8534,31827,2089
"1646",1,"run69",6,"Nigeria","NGA.29_1",33955,33955,0,60.984,365.8374,0,365.8374,31827,2128
"1647",1,"run69",7,"Nigeria","NGA.29_1",33896,33896,0,60.8382,426.6756,0,426.6756,31827,2069
"1648",1,"run69",8,"Nigeria","NGA.29_1",34016,34016,0,61.1766,487.8522,0,487.8522,31827,2189
"1649",1,"run69",9,"Nigeria","NGA.29_1",34044,34044,0,61.0344,548.8866,0,548.8866,31827,2217
"1650",1,"run69",10,"Nigeria","NGA.29_1",33929,33929,0,60.9156,609.8022,0,609.8022,31827,2102
"1651",1,"run7",1,"Nigeria","NGA.29_1",26289,26289,0,47.1762,47.1762,0,47.1762,24691,1598
"1652",1,"run7",2,"Nigeria","NGA.29_1",26392,26392,0,47.4282,94.6044,0,94.6044,24691,1701
"1653",1,"run7",3,"Nigeria","NGA.29_1",26377,26377,0,47.4336,142.038,0,142.038,24691,1686
"1654",1,"run7",4,"Nigeria","NGA.29_1",26279,26279,0,47.2734,189.3114,0,189.3114,24691,1588
"1655",1,"run7",5,"Nigeria","NGA.29_1",26480,26480,0,47.5416,236.853,0,236.853,24691,1789
"1656",1,"run7",6,"Nigeria","NGA.29_1",26320,26320,0,47.2842,284.1372,0,284.1372,24691,1629
"1657",1,"run7",7,"Nigeria","NGA.29_1",26304,26304,0,46.998,331.1352,0,331.1352,24691,1613
"1658",1,"run7",8,"Nigeria","NGA.29_1",26369,26369,0,47.2302,378.3654,0,378.3654,24691,1678
"1659",1,"run7",9,"Nigeria","NGA.29_1",26351,26351,0,47.2986,425.664,0,425.664,24691,1660
"1660",1,"run7",10,"Nigeria","NGA.29_1",26319,26319,0,47.2266,472.8906,0,472.8906,24691,1628
"1661",1,"run70",1,"Nigeria","NGA.29_1",34107,34107,0,61.3746,61.3746,0,61.3746,31939,2168
"1662",1,"run70",2,"Nigeria","NGA.29_1",34100,34100,0,61.1208,122.4954,0,122.4954,31939,2161
"1663",1,"run70",3,"Nigeria","NGA.29_1",34020,34020,0,61.1424,183.6378,0,183.6378,31939,2081
"1664",1,"run70",4,"Nigeria","NGA.29_1",34046,34046,0,61.146,244.7838,0,244.7838,31939,2107
"1665",1,"run70",5,"Nigeria","NGA.29_1",34045,34045,0,61.0308,305.8146,0,305.8146,31939,2106
"1666",1,"run70",6,"Nigeria","NGA.29_1",34140,34140,0,61.2918,367.1064,0,367.1064,31939,2201
"1667",1,"run70",7,"Nigeria","NGA.29_1",34138,34138,0,61.2702,428.3766,0,428.3766,31939,2199
"1668",1,"run70",8,"Nigeria","NGA.29_1",34168,34168,0,61.3818,489.7584,0,489.7584,31939,2229
"1669",1,"run70",9,"Nigeria","NGA.29_1",34198,34198,0,61.4592,551.2176,0,551.2176,31939,2259
"1670",1,"run70",10,"Nigeria","NGA.29_1",34102,34102,0,61.1514,612.369,0,612.369,31939,2163
"1671",1,"run71",1,"Nigeria","NGA.29_1",34279,34279,0,61.6158,61.6158,0,61.6158,32052,2227
"1672",1,"run71",2,"Nigeria","NGA.29_1",34210,34210,0,61.3818,122.9976,0,122.9976,32052,2158
"1673",1,"run71",3,"Nigeria","NGA.29_1",34153,34153,0,61.3944,184.392,0,184.392,32052,2101
"1674",1,"run71",4,"Nigeria","NGA.29_1",34199,34199,0,61.4034,245.7954,0,245.7954,32052,2147
"1675",1,"run71",5,"Nigeria","NGA.29_1",34170,34170,0,61.4016,307.197,0,307.197,32052,2118
"1676",1,"run71",6,"Nigeria","NGA.29_1",34293,34293,0,61.4718,368.6688,0,368.6688,32052,2241
"1677",1,"run71",7,"Nigeria","NGA.29_1",34149,34149,0,61.317,429.9858,0,429.9858,32052,2097
"1678",1,"run71",8,"Nigeria","NGA.29_1",34197,34197,0,61.5204,491.5062,0,491.5062,32052,2145
"1679",1,"run71",9,"Nigeria","NGA.29_1",34211,34211,0,61.3674,552.8736,0,552.8736,32052,2159
"1680",1,"run71",10,"Nigeria","NGA.29_1",34165,34165,0,61.3044,614.178,0,614.178,32052,2113
"1681",1,"run72",1,"Nigeria","NGA.29_1",34331,34331,0,61.5816,61.5816,0,61.5816,32167,2164
"1682",1,"run72",2,"Nigeria","NGA.29_1",34349,34349,0,61.6356,123.2172,0,123.2172,32167,2182
"1683",1,"run72",3,"Nigeria","NGA.29_1",34314,34314,0,61.5096,184.7268,0,184.7268,32167,2147
"1684",1,"run72",4,"Nigeria","NGA.29_1",34316,34316,0,61.515,246.2418,0,246.2418,32167,2149
"1685",1,"run72",5,"Nigeria","NGA.29_1",34240,34240,0,61.4916,307.7334,0,307.7334,32167,2073
"1686",1,"run72",6,"Nigeria","NGA.29_1",34313,34313,0,61.5924,369.3258,0,369.3258,32167,2146
"1687",1,"run72",7,"Nigeria","NGA.29_1",34314,34314,0,61.659,430.9848,0,430.9848,32167,2147
"1688",1,"run72",8,"Nigeria","NGA.29_1",34314,34314,0,61.6068,492.5916,0,492.5916,32167,2147
"1689",1,"run72",9,"Nigeria","NGA.29_1",34310,34310,0,61.4934,554.085,0,554.085,32167,2143
"1690",1,"run72",10,"Nigeria","NGA.29_1",34334,34334,0,61.6086,615.6936,0,615.6936,32167,2167
"1691",1,"run73",1,"Nigeria","NGA.29_1",34431,34431,0,61.9128,61.9128,0,61.9128,32284,2147
"1692",1,"run73",2,"Nigeria","NGA.29_1",34468,34468,0,62.0208,123.9336,0,123.9336,32284,2184
"1693",1,"run73",3,"Nigeria","NGA.29_1",34577,34577,0,62.1342,186.0678,0,186.0678,32284,2293
"1694",1,"run73",4,"Nigeria","NGA.29_1",34410,34410,0,61.8768,247.9446,0,247.9446,32284,2126
"1695",1,"run73",5,"Nigeria","NGA.29_1",34427,34427,0,61.7112,309.6558,0,309.6558,32284,2143
"1696",1,"run73",6,"Nigeria","NGA.29_1",34436,34436,0,61.8408,371.4966,0,371.4966,32284,2152
"1697",1,"run73",7,"Nigeria","NGA.29_1",34421,34421,0,61.839,433.3356,0,433.3356,32284,2137
"1698",1,"run73",8,"Nigeria","NGA.29_1",34450,34450,0,61.8372,495.1728,0,495.1728,32284,2166
"1699",1,"run73",9,"Nigeria","NGA.29_1",34489,34489,0,61.857,557.0298,0,557.0298,32284,2205
"1700",1,"run73",10,"Nigeria","NGA.29_1",34457,34457,0,61.7922,618.822,0,618.822,32284,2173
"1701",1,"run74",1,"Nigeria","NGA.29_1",34670,34670,0,62.3286,62.3286,0,62.3286,32403,2267
"1702",1,"run74",2,"Nigeria","NGA.29_1",34615,34615,0,62.2242,124.5528,0,124.5528,32403,2212
"1703",1,"run74",3,"Nigeria","NGA.29_1",34597,34597,0,62.19,186.7428,0,186.7428,32403,2194
"1704",1,"run74",4,"Nigeria","NGA.29_1",34627,34627,0,62.0802,248.823,0,248.823,32403,2224
"1705",1,"run74",5,"Nigeria","NGA.29_1",34517,34517,0,61.9362,310.7592,0,310.7592,32403,2114
"1706",1,"run74",6,"Nigeria","NGA.29_1",34645,34645,0,62.127,372.8862,0,372.8862,32403,2242
"1707",1,"run74",7,"Nigeria","NGA.29_1",34600,34600,0,62.19,435.0762,0,435.0762,32403,2197
"1708",1,"run74",8,"Nigeria","NGA.29_1",34542,34542,0,62.046,497.1222,0,497.1222,32403,2139
"1709",1,"run74",9,"Nigeria","NGA.29_1",34571,34571,0,62.1648,559.287,0,559.287,32403,2168
"1710",1,"run74",10,"Nigeria","NGA.29_1",34534,34534,0,61.9884,621.2754,0,621.2754,32403,2131
"1711",1,"run75",1,"Nigeria","NGA.29_1",34727,34727,0,62.2584,62.2584,0,62.2584,32525,2202
"1712",1,"run75",2,"Nigeria","NGA.29_1",34682,34682,0,62.2818,124.5402,0,124.5402,32525,2157
"1713",1,"run75",3,"Nigeria","NGA.29_1",34710,34710,0,62.307,186.8472,0,186.8472,32525,2185
"1714",1,"run75",4,"Nigeria","NGA.29_1",34692,34692,0,62.442,249.2892,0,249.2892,32525,2167
"1715",1,"run75",5,"Nigeria","NGA.29_1",34647,34647,0,62.1216,311.4108,0,311.4108,32525,2122
"1716",1,"run75",6,"Nigeria","NGA.29_1",34773,34773,0,62.4492,373.86,0,373.86,32525,2248
"1717",1,"run75",7,"Nigeria","NGA.29_1",34726,34726,0,62.316,436.176,0,436.176,32525,2201
"1718",1,"run75",8,"Nigeria","NGA.29_1",34737,34737,0,62.3052,498.4812,0,498.4812,32525,2212
"1719",1,"run75",9,"Nigeria","NGA.29_1",34628,34628,0,62.046,560.5272,0,560.5272,32525,2103
"1720",1,"run75",10,"Nigeria","NGA.29_1",34698,34698,0,62.4294,622.9566,0,622.9566,32525,2173
"1721",1,"run76",1,"Nigeria","NGA.29_1",34856,34856,0,62.559,62.559,0,62.559,32649,2207
"1722",1,"run76",2,"Nigeria","NGA.29_1",34788,34788,0,62.523,125.082,0,125.082,32649,2139
"1723",1,"run76",3,"Nigeria","NGA.29_1",34850,34850,0,62.6274,187.7094,0,187.7094,32649,2201
"1724",1,"run76",4,"Nigeria","NGA.29_1",34815,34815,0,62.3862,250.0956,0,250.0956,32649,2166
"1725",1,"run76",5,"Nigeria","NGA.29_1",34912,34912,0,62.6472,312.7428,0,312.7428,32649,2263
"1726",1,"run76",6,"Nigeria","NGA.29_1",34851,34851,0,62.4744,375.2172,0,375.2172,32649,2202
"1727",1,"run76",7,"Nigeria","NGA.29_1",34839,34839,0,62.5176,437.7348,0,437.7348,32649,2190
"1728",1,"run76",8,"Nigeria","NGA.29_1",34852,34852,0,62.6868,500.4216,0,500.4216,32649,2203
"1729",1,"run76",9,"Nigeria","NGA.29_1",34917,34917,0,62.6958,563.1174,0,563.1174,32649,2268
